ORDER_ID,OFFICE_CD,PART_CD,ORDER_YM,ORDER_DT,PROMISED_DT,ACTUAL_DT,ORDER_QTY,RECEIVED_QTY,UNIT_COST,CURRENCY,ORDER_AMOUNT,DELAY_DAYS,STATUS
PO0002025,KR-ICN,FG-001,202306,20230623,20230630,20230630,375,375,22000,KRW,8250000,0,DELIVERED
PO0002026,KR-ICN,FG-002,202306,20230608,20230615,20230615,518,518,18000,KRW,9324000,0,DELIVERED
PO0002027,KR-ICN,FG-002,202306,20230623,20230630,20230630,526,526,18000,KRW,9468000,0,DELIVERED
PO0002028,KR-ICN,FG-003,202306,20230608,20230615,20230615,328,328,32000,KRW,10496000,0,DELIVERED
PO0002029,KR-ICN,FG-003,202306,20230623,20230630,20230630,335,291,32000,KRW,10720000,0,PARTIAL
PO0002030,KR-ICN,FG-004,202306,20230608,20230615,20230615,371,371,25000,KRW,9275000,0,DELIVERED
PO0002031,KR-ICN,FG-004,202306,20230623,20230630,20230630,363,363,25000,KRW,9075000,0,DELIVERED
PO0002032,KR-ICN,FG-005,202306,20230608,20230615,20230615,185,185,45000,KRW,8325000,0,DELIVERED
PO0002033,KR-ICN,FG-005,202306,20230623,20230630,20230630,164,164,45000,KRW,7380000,0,DELIVERED
PO0002034,KR-ICN,FG-006,202306,20230608,20230615,20230614,129,129,55000,KRW,7095000,0,DELIVERED
PO0002035,KR-ICN,FG-006,202306,20230623,20230630,20230630,162,162,55000,KRW,8910000,0,DELIVERED
PO0002036,KR-ICN,FG-007,202306,20230608,20230615,20230615,600,600,12000,KRW,7200000,0,DELIVERED
PO0002037,KR-ICN,FG-007,202306,20230623,20230630,20230630,577,577,12000,KRW,6924000,0,DELIVERED
PO0002038,KR-ICN,FG-008,202306,20230608,20230615,20230615,234,234,28000,KRW,6552000,0,DELIVERED
PO0002039,KR-ICN,FG-008,202306,20230623,20230630,20230630,232,232,28000,KRW,6496000,0,DELIVERED
PO0002040,KR-ICN,FG-009,202306,20230608,20230615,20230615,385,385,24000,KRW,9240000,0,DELIVERED
PO0002041,KR-ICN,FG-009,202306,20230623,20230630,20230630,306,306,24000,KRW,7344000,0,DELIVERED
PO0002042,KR-ICN,FG-010,202306,20230608,20230615,20230615,310,310,16000,KRW,4960000,0,DELIVERED
PO0002043,KR-ICN,FG-010,202306,20230623,20230630,20230630,279,279,16000,KRW,4464000,0,DELIVERED
PO0002044,KR-ICN,RM-001,202306,20230608,20230615,20230615,19,19,8500,KRW,161500,0,DELIVERED
PO0002045,KR-ICN,RM-001,202306,20230623,20230630,20230630,19,19,8500,KRW,161500,0,DELIVERED
PO0002046,KR-ICN,RM-002,202306,20230608,20230615,20230614,10,10,120000,KRW,1200000,0,DELIVERED
PO0002047,KR-ICN,RM-002,202306,20230623,20230630,20230630,10,10,120000,KRW,1200000,0,DELIVERED
PO0002048,KR-ICN,RM-003,202306,20230608,20230615,20230615,15,15,35000,KRW,525000,0,DELIVERED
PO0002049,KR-ICN,RM-003,202306,20230623,20230630,20230701,13,13,35000,KRW,455000,1,DELIVERED
PO0002050,KR-ICN,PK-001,202306,20230608,20230615,20230615,974,974,1200,KRW,1168800,0,DELIVERED
PO0002051,KR-ICN,PK-001,202306,20230623,20230630,20230630,952,806,1200,KRW,1142400,0,PARTIAL
PO0002052,KR-ICN,PK-002,202306,20230608,20230615,20230615,399,399,2500,KRW,997500,0,DELIVERED
PO0002053,KR-ICN,PK-002,202306,20230623,20230630,20230630,341,341,2500,KRW,852500,0,DELIVERED
PO0002054,KR-MDG,FG-001,202306,20230604,20230606,20230606,211,211,22000,KRW,4642000,0,DELIVERED
PO0002055,KR-MDG,FG-001,202306,20230612,20230614,20230614,211,211,22000,KRW,4642000,0,DELIVERED
PO0002056,KR-MDG,FG-001,202306,20230619,20230621,20230621,201,201,22000,KRW,4422000,0,DELIVERED
PO0002057,KR-MDG,FG-001,202306,20230627,20230629,20230629,222,222,22000,KRW,4884000,0,DELIVERED
PO0002058,KR-MDG,FG-002,202306,20230604,20230606,20230606,229,229,18000,KRW,4122000,0,DELIVERED
PO0002059,KR-MDG,FG-002,202306,20230612,20230614,20230614,206,206,18000,KRW,3708000,0,DELIVERED
PO0002060,KR-MDG,FG-002,202306,20230619,20230621,20230621,189,189,18000,KRW,3402000,0,DELIVERED
PO0002061,KR-MDG,FG-002,202306,20230627,20230629,20230629,244,244,18000,KRW,4392000,0,DELIVERED
PO0002062,KR-MDG,FG-003,202306,20230604,20230606,20230606,130,130,32000,KRW,4160000,0,DELIVERED
PO0002063,KR-MDG,FG-003,202306,20230612,20230614,20230614,136,136,32000,KRW,4352000,0,DELIVERED
PO0002064,KR-MDG,FG-003,202306,20230619,20230621,20230621,147,147,32000,KRW,4704000,0,DELIVERED
PO0002065,KR-MDG,FG-003,202306,20230627,20230629,20230629,167,146,32000,KRW,5344000,0,PARTIAL
PO0002066,KR-MDG,FG-004,202306,20230604,20230606,20230606,140,140,25000,KRW,3500000,0,DELIVERED
PO0002067,KR-MDG,FG-004,202306,20230612,20230614,20230614,156,156,25000,KRW,3900000,0,DELIVERED
PO0002068,KR-MDG,FG-004,202306,20230619,20230621,20230621,183,183,25000,KRW,4575000,0,DELIVERED
PO0002069,KR-MDG,FG-004,202306,20230627,20230629,20230629,140,140,25000,KRW,3500000,0,DELIVERED
PO0002070,KR-MDG,FG-007,202306,20230604,20230606,20230606,259,259,12000,KRW,3108000,0,DELIVERED
PO0002071,KR-MDG,FG-007,202306,20230612,20230614,20230614,303,303,12000,KRW,3636000,0,DELIVERED
PO0002072,KR-MDG,FG-007,202306,20230619,20230621,20230621,300,300,12000,KRW,3600000,0,DELIVERED
PO0002073,KR-MDG,FG-007,202306,20230627,20230629,20230629,258,258,12000,KRW,3096000,0,DELIVERED
PO0002074,KR-MDG,FG-008,202306,20230604,20230606,20230606,123,123,28000,KRW,3444000,0,DELIVERED
PO0002075,KR-MDG,FG-008,202306,20230612,20230614,20230614,113,113,28000,KRW,3164000,0,DELIVERED
PO0002076,KR-MDG,FG-008,202306,20230619,20230621,20230621,113,113,28000,KRW,3164000,0,DELIVERED
PO0002077,KR-MDG,FG-008,202306,20230627,20230629,20230629,129,129,28000,KRW,3612000,0,DELIVERED
PO0002078,KR-MDG,FG-009,202306,20230604,20230606,20230606,181,181,24000,KRW,4344000,0,DELIVERED
PO0002079,KR-MDG,FG-009,202306,20230612,20230614,20230614,168,168,24000,KRW,4032000,0,DELIVERED
PO0002080,KR-MDG,FG-009,202306,20230619,20230621,20230621,189,189,24000,KRW,4536000,0,DELIVERED
PO0002081,KR-MDG,FG-009,202306,20230627,20230629,20230629,178,178,24000,KRW,4272000,0,DELIVERED
PO0002082,KR-MDG,FG-010,202306,20230604,20230606,20230606,142,142,16000,KRW,2272000,0,DELIVERED
PO0002083,KR-MDG,FG-010,202306,20230612,20230614,20230614,146,146,16000,KRW,2336000,0,DELIVERED
PO0002084,KR-MDG,FG-010,202306,20230619,20230621,20230621,139,139,16000,KRW,2224000,0,DELIVERED
PO0002085,KR-MDG,FG-010,202306,20230627,20230629,20230629,173,173,16000,KRW,2768000,0,DELIVERED
PO0002086,KR-SSU,FG-001,202306,20230604,20230606,20230606,159,159,22000,KRW,3498000,0,DELIVERED
PO0002087,KR-SSU,FG-001,202306,20230612,20230614,20230614,166,166,22000,KRW,3652000,0,DELIVERED
PO0002088,KR-SSU,FG-001,202306,20230619,20230621,20230621,166,166,22000,KRW,3652000,0,DELIVERED
PO0002089,KR-SSU,FG-001,202306,20230627,20230629,20230629,187,187,22000,KRW,4114000,0,DELIVERED
PO0002090,KR-SSU,FG-002,202306,20230604,20230606,20230606,229,229,18000,KRW,4122000,0,DELIVERED
PO0002091,KR-SSU,FG-002,202306,20230612,20230614,20230614,259,259,18000,KRW,4662000,0,DELIVERED
PO0002092,KR-SSU,FG-002,202306,20230619,20230621,20230621,232,232,18000,KRW,4176000,0,DELIVERED
PO0002093,KR-SSU,FG-002,202306,20230627,20230629,20230629,257,257,18000,KRW,4626000,0,DELIVERED
PO0002094,KR-SSU,FG-003,202306,20230604,20230606,20230606,123,123,32000,KRW,3936000,0,DELIVERED
PO0002095,KR-SSU,FG-003,202306,20230612,20230614,20230614,153,153,32000,KRW,4896000,0,DELIVERED
PO0002096,KR-SSU,FG-003,202306,20230619,20230621,20230621,145,145,32000,KRW,4640000,0,DELIVERED
PO0002097,KR-SSU,FG-003,202306,20230627,20230629,20230629,151,151,32000,KRW,4832000,0,DELIVERED
PO0002098,KR-SSU,FG-004,202306,20230604,20230606,20230606,174,174,25000,KRW,4350000,0,DELIVERED
PO0002099,KR-SSU,FG-004,202306,20230612,20230614,20230614,179,135,25000,KRW,4475000,0,PARTIAL
PO0002100,KR-SSU,FG-004,202306,20230619,20230621,20230621,145,145,25000,KRW,3625000,0,DELIVERED
PO0002101,KR-SSU,FG-004,202306,20230627,20230629,20230629,184,184,25000,KRW,4600000,0,DELIVERED
PO0002102,KR-SSU,FG-007,202306,20230604,20230606,20230606,299,299,12000,KRW,3588000,0,DELIVERED
PO0002103,KR-SSU,FG-007,202306,20230612,20230614,20230614,312,312,12000,KRW,3744000,0,DELIVERED
PO0002104,KR-SSU,FG-007,202306,20230619,20230621,20230621,329,329,12000,KRW,3948000,0,DELIVERED
PO0002105,KR-SSU,FG-007,202306,20230627,20230629,20230629,271,271,12000,KRW,3252000,0,DELIVERED
PO0002106,KR-SSU,FG-008,202306,20230604,20230606,20230606,135,135,28000,KRW,3780000,0,DELIVERED
PO0002107,KR-SSU,FG-008,202306,20230612,20230614,20230614,103,103,28000,KRW,2884000,0,DELIVERED
PO0002108,KR-SSU,FG-008,202306,20230619,20230621,20230621,130,130,28000,KRW,3640000,0,DELIVERED
PO0002109,KR-SSU,FG-008,202306,20230627,20230629,20230629,138,138,28000,KRW,3864000,0,DELIVERED
PO0002110,KR-SSU,FG-009,202306,20230604,20230606,20230606,183,183,24000,KRW,4392000,0,DELIVERED
PO0002111,KR-SSU,FG-009,202306,20230612,20230614,20230614,162,162,24000,KRW,3888000,0,DELIVERED
PO0002112,KR-SSU,FG-009,202306,20230619,20230621,20230621,141,141,24000,KRW,3384000,0,DELIVERED
PO0002113,KR-SSU,FG-009,202306,20230627,20230629,20230629,165,165,24000,KRW,3960000,0,DELIVERED
PO0002114,KR-SSU,FG-010,202306,20230604,20230606,20230606,144,144,16000,KRW,2304000,0,DELIVERED
PO0002115,KR-SSU,FG-010,202306,20230612,20230614,20230614,133,133,16000,KRW,2128000,0,DELIVERED
PO0002116,KR-SSU,FG-010,202306,20230619,20230621,20230621,164,164,16000,KRW,2624000,0,DELIVERED
PO0002117,KR-SSU,FG-010,202306,20230627,20230629,20230629,179,179,16000,KRW,2864000,0,DELIVERED
PO0002118,US-LAX,FG-001,202306,20230616,20230707,20230708,877,877,22000,USD,14841.54,1,DELIVERED
PO0002119,US-LAX,FG-002,202306,20230616,20230707,20230709,1114,1114,18000,USD,15424.62,2,DELIVERED
PO0002120,US-LAX,FG-003,202306,20230616,20230707,20230709,634,634,32000,USD,15606.15,2,DELIVERED
PO0002121,US-LAX,FG-005,202306,20230616,20230707,20230709,469,469,45000,USD,16234.62,2,DELIVERED
PO0002122,US-LAX,FG-006,202306,20230616,20230707,20230710,259,259,55000,USD,10957.69,3,DELIVERED
PO0002123,US-LAX,FG-008,202306,20230616,20230707,20230715,461,461,28000,USD,9929.23,8,DELAYED
PO0002124,US-LAX,FG-009,202306,20230616,20230707,20230709,814,814,24000,USD,15027.69,2,DELIVERED
PO0002125,US-LAX,RM-003,202306,20230616,20230707,20230708,29,29,35000,USD,780.77,1,DELIVERED
PO0002126,SEA-SGP,FG-002,202306,20230616,20230630,20230701,566,566,18000,USD,7836.92,1,DELIVERED
PO0002127,SEA-SGP,FG-003,202306,20230616,20230630,20230708,372,372,32000,USD,9156.92,8,DELAYED
PO0002128,SEA-SGP,FG-004,202306,20230616,20230630,20230705,560,560,25000,USD,10769.23,5,DELAYED
PO0002129,SEA-SGP,FG-007,202306,20230616,20230630,20230705,858,858,12000,USD,7920.0,5,DELAYED
PO0002130,SEA-SGP,FG-009,202306,20230616,20230630,20230703,441,441,24000,USD,8141.54,3,DELIVERED
PO0002131,SEA-SGP,PK-001,202306,20230616,20230630,20230702,1619,1619,1200,USD,1494.46,2,DELIVERED
PO0002132,SEA-SGP,PK-002,202306,20230616,20230630,20230630,528,528,2500,USD,1015.38,0,DELIVERED
PO0002133,SEA-JKT,FG-002,202306,20230616,20230704,20230702,930,930,18000,USD,12876.92,0,DELIVERED
PO0002134,SEA-JKT,FG-007,202306,20230616,20230704,20230708,1152,1152,12000,USD,10633.85,4,DELAYED
PO0002135,SEA-JKT,FG-009,202306,20230616,20230704,20230709,559,559,24000,USD,10320.0,5,DELAYED
PO0002136,SEA-JKT,FG-010,202306,20230616,20230704,20230706,582,582,16000,USD,7163.08,2,DELIVERED
PO0002137,SEA-JKT,PK-001,202306,20230616,20230704,20230706,2188,2188,1200,USD,2019.69,2,DELIVERED
PO0002138,SEA-BKK,FG-002,202306,20230616,20230702,20230704,769,769,18000,USD,10647.69,2,DELIVERED
PO0002139,SEA-BKK,FG-003,202306,20230616,20230702,20230703,401,401,32000,USD,9870.77,1,DELIVERED
PO0002140,SEA-BKK,FG-007,202306,20230616,20230702,20230630,774,774,12000,USD,7144.62,0,DELIVERED
PO0002141,SEA-BKK,FG-009,202306,20230616,20230702,20230630,445,445,24000,USD,8215.38,0,DELIVERED
PO0002142,SEA-BKK,PK-002,202306,20230616,20230702,20230702,637,637,2500,USD,1225.0,0,DELIVERED
PO0002143,KR-ICN,FG-001,202307,20230708,20230715,20230715,344,344,22000,KRW,7568000,0,DELIVERED
PO0002144,KR-ICN,FG-001,202307,20230724,20230731,20230731,411,411,22000,KRW,9042000,0,DELIVERED
PO0002145,KR-ICN,FG-002,202307,20230708,20230715,20230715,456,456,18000,KRW,8208000,0,DELIVERED
PO0002146,KR-ICN,FG-002,202307,20230724,20230731,20230731,519,519,18000,KRW,9342000,0,DELIVERED
PO0002147,KR-ICN,FG-003,202307,20230708,20230715,20230715,286,286,32000,KRW,9152000,0,DELIVERED
PO0002148,KR-ICN,FG-003,202307,20230724,20230731,20230731,294,294,32000,KRW,9408000,0,DELIVERED
PO0002149,KR-ICN,FG-004,202307,20230708,20230715,20230715,327,327,25000,KRW,8175000,0,DELIVERED
PO0002150,KR-ICN,FG-004,202307,20230724,20230731,20230731,319,319,25000,KRW,7975000,0,DELIVERED
PO0002151,KR-ICN,FG-005,202307,20230708,20230715,20230715,222,222,45000,KRW,9990000,0,DELIVERED
PO0002152,KR-ICN,FG-005,202307,20230724,20230731,20230731,159,159,45000,KRW,7155000,0,DELIVERED
PO0002153,KR-ICN,FG-006,202307,20230708,20230715,20230715,147,147,55000,KRW,8085000,0,DELIVERED
PO0002154,KR-ICN,FG-006,202307,20230724,20230731,20230731,130,113,55000,KRW,7150000,0,PARTIAL
PO0002155,KR-ICN,FG-007,202307,20230708,20230715,20230715,567,567,12000,KRW,6804000,0,DELIVERED
PO0002156,KR-ICN,FG-007,202307,20230724,20230731,20230731,487,487,12000,KRW,5844000,0,DELIVERED
PO0002157,KR-ICN,FG-008,202307,20230708,20230715,20230715,219,219,28000,KRW,6132000,0,DELIVERED
PO0002158,KR-ICN,FG-008,202307,20230724,20230731,20230731,263,263,28000,KRW,7364000,0,DELIVERED
PO0002159,KR-ICN,FG-009,202307,20230708,20230715,20230715,368,368,24000,KRW,8832000,0,DELIVERED
PO0002160,KR-ICN,FG-009,202307,20230724,20230731,20230731,375,375,24000,KRW,9000000,0,DELIVERED
PO0002161,KR-ICN,FG-010,202307,20230708,20230715,20230714,333,333,16000,KRW,5328000,0,DELIVERED
PO0002162,KR-ICN,FG-010,202307,20230724,20230731,20230730,273,273,16000,KRW,4368000,0,DELIVERED
PO0002163,KR-ICN,RM-001,202307,20230708,20230715,20230715,23,23,8500,KRW,195500,0,DELIVERED
PO0002164,KR-ICN,RM-001,202307,20230724,20230731,20230731,21,21,8500,KRW,178500,0,DELIVERED
PO0002165,KR-ICN,RM-002,202307,20230708,20230715,20230715,10,10,120000,KRW,1200000,0,DELIVERED
PO0002166,KR-ICN,RM-002,202307,20230724,20230731,20230731,10,10,120000,KRW,1200000,0,DELIVERED
PO0002167,KR-ICN,RM-003,202307,20230708,20230715,20230715,12,12,35000,KRW,420000,0,DELIVERED
PO0002168,KR-ICN,RM-003,202307,20230724,20230731,20230731,13,13,35000,KRW,455000,0,DELIVERED
PO0002169,KR-ICN,PK-001,202307,20230708,20230715,20230715,1059,1059,1200,KRW,1270800,0,DELIVERED
PO0002170,KR-ICN,PK-001,202307,20230724,20230731,20230731,1028,1028,1200,KRW,1233600,0,DELIVERED
PO0002171,KR-ICN,PK-002,202307,20230708,20230715,20230716,360,360,2500,KRW,900000,1,DELIVERED
PO0002172,KR-ICN,PK-002,202307,20230724,20230731,20230731,331,331,2500,KRW,827500,0,DELIVERED
PO0002173,KR-MDG,FG-001,202307,20230704,20230706,20230706,181,131,22000,KRW,3982000,0,PARTIAL
PO0002174,KR-MDG,FG-001,202307,20230712,20230714,20230714,195,195,22000,KRW,4290000,0,DELIVERED
PO0002175,KR-MDG,FG-001,202307,20230720,20230722,20230722,217,217,22000,KRW,4774000,0,DELIVERED
PO0002176,KR-MDG,FG-001,202307,20230728,20230730,20230730,175,175,22000,KRW,3850000,0,DELIVERED
PO0002177,KR-MDG,FG-002,202307,20230704,20230706,20230706,200,200,18000,KRW,3600000,0,DELIVERED
PO0002178,KR-MDG,FG-002,202307,20230712,20230714,20230714,222,222,18000,KRW,3996000,0,DELIVERED
PO0002179,KR-MDG,FG-002,202307,20230720,20230722,20230722,198,198,18000,KRW,3564000,0,DELIVERED
PO0002180,KR-MDG,FG-002,202307,20230728,20230730,20230730,214,214,18000,KRW,3852000,0,DELIVERED
PO0002181,KR-MDG,FG-003,202307,20230704,20230706,20230706,142,142,32000,KRW,4544000,0,DELIVERED
PO0002182,KR-MDG,FG-003,202307,20230712,20230714,20230714,156,156,32000,KRW,4992000,0,DELIVERED
PO0002183,KR-MDG,FG-003,202307,20230720,20230722,20230722,131,131,32000,KRW,4192000,0,DELIVERED
PO0002184,KR-MDG,FG-003,202307,20230728,20230730,20230730,144,144,32000,KRW,4608000,0,DELIVERED
PO0002185,KR-MDG,FG-004,202307,20230704,20230706,20230706,146,146,25000,KRW,3650000,0,DELIVERED
PO0002186,KR-MDG,FG-004,202307,20230712,20230714,20230714,159,159,25000,KRW,3975000,0,DELIVERED
PO0002187,KR-MDG,FG-004,202307,20230720,20230722,20230722,150,150,25000,KRW,3750000,0,DELIVERED
PO0002188,KR-MDG,FG-004,202307,20230728,20230730,20230730,158,158,25000,KRW,3950000,0,DELIVERED
PO0002189,KR-MDG,FG-007,202307,20230704,20230706,20230706,307,307,12000,KRW,3684000,0,DELIVERED
PO0002190,KR-MDG,FG-007,202307,20230712,20230714,20230714,244,244,12000,KRW,2928000,0,DELIVERED
PO0002191,KR-MDG,FG-007,202307,20230720,20230722,20230722,291,291,12000,KRW,3492000,0,DELIVERED
PO0002192,KR-MDG,FG-007,202307,20230728,20230730,20230730,262,262,12000,KRW,3144000,0,DELIVERED
PO0002193,KR-MDG,FG-008,202307,20230704,20230706,20230706,131,131,28000,KRW,3668000,0,DELIVERED
PO0002194,KR-MDG,FG-008,202307,20230712,20230714,20230714,127,127,28000,KRW,3556000,0,DELIVERED
PO0002195,KR-MDG,FG-008,202307,20230720,20230722,20230722,100,100,28000,KRW,2800000,0,DELIVERED
PO0002196,KR-MDG,FG-008,202307,20230728,20230730,20230730,109,109,28000,KRW,3052000,0,DELIVERED
PO0002197,KR-MDG,FG-009,202307,20230704,20230706,20230706,163,163,24000,KRW,3912000,0,DELIVERED
PO0002198,KR-MDG,FG-009,202307,20230712,20230714,20230714,194,194,24000,KRW,4656000,0,DELIVERED
PO0002199,KR-MDG,FG-009,202307,20230720,20230722,20230722,194,194,24000,KRW,4656000,0,DELIVERED
PO0002200,KR-MDG,FG-009,202307,20230728,20230730,20230730,187,187,24000,KRW,4488000,0,DELIVERED
PO0002201,KR-MDG,FG-010,202307,20230704,20230706,20230706,176,176,16000,KRW,2816000,0,DELIVERED
PO0002202,KR-MDG,FG-010,202307,20230712,20230714,20230714,134,134,16000,KRW,2144000,0,DELIVERED
PO0002203,KR-MDG,FG-010,202307,20230720,20230722,20230722,163,163,16000,KRW,2608000,0,DELIVERED
PO0002204,KR-MDG,FG-010,202307,20230728,20230730,20230730,143,143,16000,KRW,2288000,0,DELIVERED
PO0002205,KR-SSU,FG-001,202307,20230704,20230706,20230706,161,161,22000,KRW,3542000,0,DELIVERED
PO0002206,KR-SSU,FG-001,202307,20230712,20230714,20230714,181,181,22000,KRW,3982000,0,DELIVERED
PO0002207,KR-SSU,FG-001,202307,20230720,20230722,20230722,174,174,22000,KRW,3828000,0,DELIVERED
PO0002208,KR-SSU,FG-001,202307,20230728,20230730,20230730,199,199,22000,KRW,4378000,0,DELIVERED
PO0002209,KR-SSU,FG-002,202307,20230704,20230706,20230706,256,256,18000,KRW,4608000,0,DELIVERED
PO0002210,KR-SSU,FG-002,202307,20230712,20230714,20230714,201,201,18000,KRW,3618000,0,DELIVERED
PO0002211,KR-SSU,FG-002,202307,20230720,20230722,20230722,231,231,18000,KRW,4158000,0,DELIVERED
PO0002212,KR-SSU,FG-002,202307,20230728,20230730,20230730,257,257,18000,KRW,4626000,0,DELIVERED
PO0002213,KR-SSU,FG-003,202307,20230704,20230706,20230706,119,119,32000,KRW,3808000,0,DELIVERED
PO0002214,KR-SSU,FG-003,202307,20230712,20230714,20230714,126,126,32000,KRW,4032000,0,DELIVERED
PO0002215,KR-SSU,FG-003,202307,20230720,20230722,20230722,133,133,32000,KRW,4256000,0,DELIVERED
PO0002216,KR-SSU,FG-003,202307,20230728,20230730,20230730,152,152,32000,KRW,4864000,0,DELIVERED
PO0002217,KR-SSU,FG-004,202307,20230704,20230706,20230706,162,162,25000,KRW,4050000,0,DELIVERED
PO0002218,KR-SSU,FG-004,202307,20230712,20230714,20230714,176,176,25000,KRW,4400000,0,DELIVERED
PO0002219,KR-SSU,FG-004,202307,20230720,20230722,20230722,161,161,25000,KRW,4025000,0,DELIVERED
PO0002220,KR-SSU,FG-004,202307,20230728,20230730,20230730,160,160,25000,KRW,4000000,0,DELIVERED
PO0002221,KR-SSU,FG-007,202307,20230704,20230706,20230706,316,316,12000,KRW,3792000,0,DELIVERED
PO0002222,KR-SSU,FG-007,202307,20230712,20230714,20230714,270,270,12000,KRW,3240000,0,DELIVERED
PO0002223,KR-SSU,FG-007,202307,20230720,20230722,20230722,312,312,12000,KRW,3744000,0,DELIVERED
PO0002224,KR-SSU,FG-007,202307,20230728,20230730,20230730,315,315,12000,KRW,3780000,0,DELIVERED
PO0002225,KR-SSU,FG-008,202307,20230704,20230706,20230706,103,103,28000,KRW,2884000,0,DELIVERED
PO0002226,KR-SSU,FG-008,202307,20230712,20230714,20230714,112,112,28000,KRW,3136000,0,DELIVERED
PO0002227,KR-SSU,FG-008,202307,20230720,20230722,20230722,127,127,28000,KRW,3556000,0,DELIVERED
PO0002228,KR-SSU,FG-008,202307,20230728,20230730,20230730,131,131,28000,KRW,3668000,0,DELIVERED
PO0002229,KR-SSU,FG-009,202307,20230704,20230706,20230706,182,182,24000,KRW,4368000,0,DELIVERED
PO0002230,KR-SSU,FG-009,202307,20230712,20230714,20230714,160,160,24000,KRW,3840000,0,DELIVERED
PO0002231,KR-SSU,FG-009,202307,20230720,20230722,20230722,165,165,24000,KRW,3960000,0,DELIVERED
PO0002232,KR-SSU,FG-009,202307,20230728,20230730,20230730,158,158,24000,KRW,3792000,0,DELIVERED
PO0002233,KR-SSU,FG-010,202307,20230704,20230706,20230706,175,175,16000,KRW,2800000,0,DELIVERED
PO0002234,KR-SSU,FG-010,202307,20230712,20230714,20230714,165,165,16000,KRW,2640000,0,DELIVERED
PO0002235,KR-SSU,FG-010,202307,20230720,20230722,20230722,158,158,16000,KRW,2528000,0,DELIVERED
PO0002236,KR-SSU,FG-010,202307,20230728,20230730,20230730,143,143,16000,KRW,2288000,0,DELIVERED
PO0002237,US-LAX,FG-001,202307,20230716,20230806,20230809,703,703,22000,USD,11896.92,3,DELIVERED
PO0002238,US-LAX,FG-002,202307,20230716,20230806,20230806,1128,972,18000,USD,15618.46,0,PARTIAL
PO0002239,US-LAX,FG-003,202307,20230716,20230806,20230805,623,623,32000,USD,15335.38,0,DELIVERED
PO0002240,US-LAX,FG-005,202307,20230716,20230806,20230808,418,418,45000,USD,14469.23,2,DELIVERED
PO0002241,US-LAX,FG-006,202307,20230716,20230806,20230810,269,269,55000,USD,11380.77,4,DELAYED
PO0002242,US-LAX,FG-008,202307,20230716,20230806,20230808,537,537,28000,USD,11566.15,2,DELIVERED
PO0002243,US-LAX,FG-009,202307,20230716,20230806,20230806,607,453,24000,USD,11206.15,0,PARTIAL
PO0002244,US-LAX,RM-003,202307,20230716,20230806,20230804,33,33,35000,USD,888.46,0,DELIVERED
PO0002245,SEA-SGP,FG-002,202307,20230716,20230730,20230728,601,601,18000,USD,8321.54,0,DELIVERED
PO0002246,SEA-SGP,FG-003,202307,20230716,20230730,20230731,489,489,32000,USD,12036.92,1,DELIVERED
PO0002247,SEA-SGP,FG-004,202307,20230716,20230730,20230730,464,464,25000,USD,8923.08,0,DELIVERED
PO0002248,SEA-SGP,FG-007,202307,20230716,20230730,20230802,944,944,12000,USD,8713.85,3,DELIVERED
PO0002249,SEA-SGP,FG-009,202307,20230716,20230730,20230730,499,499,24000,USD,9212.31,0,DELIVERED
PO0002250,SEA-SGP,PK-001,202307,20230716,20230730,20230805,1368,1368,1200,USD,1262.77,6,DELAYED
PO0002251,SEA-SGP,PK-002,202307,20230716,20230730,20230730,586,586,2500,USD,1126.92,0,DELIVERED
PO0002252,SEA-JKT,FG-002,202307,20230716,20230803,20230802,917,917,18000,USD,12696.92,0,DELIVERED
PO0002253,SEA-JKT,FG-007,202307,20230716,20230803,20230814,1231,1231,12000,USD,11363.08,11,DELAYED
PO0002254,SEA-JKT,FG-009,202307,20230716,20230803,20230806,749,749,24000,USD,13827.69,3,DELIVERED
PO0002255,SEA-JKT,FG-010,202307,20230716,20230803,20230803,690,690,16000,USD,8492.31,0,DELIVERED
PO0002256,SEA-JKT,PK-001,202307,20230716,20230803,20230811,2236,2236,1200,USD,2064.0,8,DELAYED
PO0002257,SEA-BKK,FG-002,202307,20230716,20230801,20230804,583,583,18000,USD,8072.31,3,DELIVERED
PO0002258,SEA-BKK,FG-003,202307,20230716,20230801,20230803,404,404,32000,USD,9944.62,2,DELIVERED
PO0002259,SEA-BKK,FG-007,202307,20230716,20230801,20230801,981,981,12000,USD,9055.38,0,DELIVERED
PO0002260,SEA-BKK,FG-009,202307,20230716,20230801,20230803,512,512,24000,USD,9452.31,2,DELIVERED
PO0002261,SEA-BKK,PK-002,202307,20230716,20230801,20230801,543,543,2500,USD,1044.23,0,DELIVERED
PO0002262,KR-ICN,FG-001,202308,20230808,20230815,20230815,442,442,22000,KRW,9724000,0,DELIVERED
PO0002263,KR-ICN,FG-001,202308,20230824,20230831,20230831,333,333,22000,KRW,7326000,0,DELIVERED
PO0002264,KR-ICN,FG-002,202308,20230808,20230815,20230815,396,396,18000,KRW,7128000,0,DELIVERED
PO0002265,KR-ICN,FG-002,202308,20230824,20230831,20230901,525,525,18000,KRW,9450000,1,DELIVERED
PO0002266,KR-ICN,FG-003,202308,20230808,20230815,20230815,259,195,32000,KRW,8288000,0,PARTIAL
PO0002267,KR-ICN,FG-003,202308,20230824,20230831,20230831,267,267,32000,KRW,8544000,0,DELIVERED
