TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,BRANCH_ID,TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_TYPE,AMOUNT_KRW,BALANCE_AFTER_KRW,CHANNEL,CURRENCY,IS_ANOMALY,ANOMALY_TYPE,STATUS
TXN00010860,CUS046,PRD008,,2024-01-31,09:24:56,매도,24489185,32646721,모바일앱,KRW,N,,COMPLETED
TXN00010861,CUS029,PRD023,BRN014,2024-01-31,10:18:51,대출실행,820106,39996121,영업점,KRW,N,,COMPLETED
TXN00010862,CUS044,PRD017,,2024-01-31,22:19:53,매도,4474789933,,모바일앱,KRW,N,,COMPLETED
TXN00010863,CUS025,PRD014,BRN005,2024-01-31,18:44:24,카드결제,30058906,38545366,영업점,KRW,N,,COMPLETED
TXN00010864,CUS033,PRD008,,2024-01-31,12:16:23,매도,191757294,209290204,모바일앱,KRW,N,,COMPLETED
TXN00010865,CUS041,PRD003,BRN008,2024-01-31,12:41:44,입금,45719900,64932014,영업점,KRW,N,,COMPLETED
TXN00010866,CUS021,PRD019,BRN011,2024-01-31,16:56:17,매수,135489218,139962893,ATM,KRW,N,,COMPLETED
TXN00010867,CUS049,PRD017,,2024-01-31,22:34:47,매수,15078382,16677072,모바일앱,KRW,N,,COMPLETED
TXN00010868,CUS038,PRD001,,2024-02-01,20:52:00,출금,138970559,,모바일앱,KRW,N,,COMPLETED
TXN00010869,CUS015,PRD001,BRN014,2024-02-01,09:27:54,이체,172666074,180778167,영업점,KRW,N,,COMPLETED
TXN00010870,CUS028,PRD014,BRN015,2024-02-01,09:55:28,카드결제,412707077,428594087,ATM,KRW,N,,COMPLETED
TXN00010871,CUS045,PRD011,,2024-02-01,21:52:06,자동이체,2833845571,2851434116,모바일앱,KRW,N,,COMPLETED
TXN00010872,CUS028,PRD014,,2024-02-01,21:48:05,카드결제,196912718,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010873,CUS020,PRD019,BRN013,2024-02-01,11:38:14,매수,51579155,90499552,ATM,KRW,N,,COMPLETED
TXN00010874,CUS024,PRD022,BRN001,2024-02-01,20:49:30,자동이체,47982958,67067731,영업점,KRW,N,,COMPLETED
TXN00010875,CUS036,PRD012,,2024-02-01,14:29:00,카드결제,71202949,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010876,CUS038,PRD001,,2024-02-01,10:50:56,출금,98072745,99511452,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010877,CUS049,PRD019,,2024-02-01,14:57:01,매도,75476231,95561805,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010878,CUS034,PRD008,,2024-02-01,15:42:21,매도,770311529,804478305,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010879,CUS011,PRD009,,2024-02-01,09:34:09,매수,59070791,100277272,모바일앱,JPY,Y,해외거래이상,COMPLETED
TXN00010880,CUS020,PRD001,BRN012,2024-02-01,20:51:28,자동이체,91390177,,ATM,KRW,N,,COMPLETED
TXN00010881,CUS029,PRD023,,2024-02-01,13:23:45,대출실행,178959574,225357053,모바일앱,KRW,N,,COMPLETED
TXN00010882,CUS003,PRD013,,2024-02-01,09:01:44,카드결제,52292026,83053536,모바일앱,KRW,N,,COMPLETED
TXN00010883,CUS008,PRD003,,2024-02-01,14:25:17,자동이체,2863525267,2895290423,모바일앱,KRW,N,,COMPLETED
TXN00010884,CUS013,PRD003,,2024-02-01,08:48:52,입금,22659781,42631902,모바일앱,KRW,N,,COMPLETED
TXN00010885,CUS017,PRD007,,2024-02-01,14:39:00,매수,128972722,164118369,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010886,CUS027,PRD016,,2024-02-01,20:01:32,매수,155962696,162350775,모바일앱,KRW,N,,COMPLETED
TXN00010887,CUS032,PRD009,,2024-02-01,11:08:17,매도,164310972,172014490,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010888,CUS003,PRD018,BRN015,2024-02-01,14:41:16,매도,21004454,69689272,ATM,KRW,N,,COMPLETED
TXN00010889,CUS020,PRD019,BRN009,2024-02-01,22:42:30,매수,117449949,146826848,ATM,KRW,N,,COMPLETED
TXN00010890,CUS043,PRD010,,2024-02-01,11:02:54,자동이체,185748290,210218001,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010891,CUS021,PRD022,,2024-02-01,13:28:53,입금,320394147,337136518,모바일앱,KRW,N,,COMPLETED
TXN00010892,CUS040,PRD016,,2024-02-01,16:00:52,외환거래,147615082,154683053,모바일앱,USD,N,,COMPLETED
TXN00010893,CUS046,PRD009,,2024-02-01,11:14:04,매수,23976540,26960499,인터넷뱅킹,KRW,N,,FAILED
TXN00010894,CUS008,PRD003,,2024-02-02,21:57:02,입금,25897327020,25905703399,모바일앱,KRW,Y,이상금액,COMPLETED
TXN00010895,CUS041,PRD003,,2024-02-02,08:21:47,입금,86675995,130567543,모바일앱,KRW,N,,COMPLETED
TXN00010896,CUS035,PRD011,,2024-02-02,08:37:46,자동이체,117726145,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010897,CUS024,PRD004,,2024-02-02,18:22:49,대출실행,156288093,162623793,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010898,CUS015,PRD007,,2024-02-02,12:37:27,매도,108748254,136015486,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010899,CUS026,PRD021,,2024-02-02,18:48:04,이체,67873383,69921995,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010900,CUS013,PRD021,,2024-02-02,16:19:22,출금,17564801,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010901,CUS013,PRD012,BRN011,2024-02-02,16:16:40,카드결제,65872701,115507171,ATM,KRW,N,,COMPLETED
TXN00010902,CUS050,PRD004,,2024-02-02,15:05:50,대출상환,178726088,183621832,모바일앱,KRW,N,,COMPLETED
TXN00010903,CUS039,PRD016,,2024-02-02,19:03:25,매수,82517059,93554028,자동이체,KRW,N,,COMPLETED
TXN00010904,CUS018,PRD024,,2024-02-02,16:00:37,입금,34430279,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010905,CUS014,PRD001,,2024-02-02,19:16:53,자동이체,75270661,88986616,모바일앱,KRW,N,,COMPLETED
TXN00010906,CUS015,PRD001,BRN009,2024-02-02,08:54:25,자동이체,34360601,58941240,ATM,KRW,N,,COMPLETED
TXN00010907,CUS036,PRD007,BRN010,2024-02-02,10:00:37,매수,96256806,138659103,ATM,KRW,N,,COMPLETED
TXN00010908,CUS018,PRD020,,2024-02-02,19:38:19,매도,101125606,111837032,모바일앱,KRW,N,,COMPLETED
TXN00010909,CUS034,PRD008,,2024-02-02,12:35:24,매수,3945193913,3960553473,모바일앱,KRW,N,,COMPLETED
TXN00010910,CUS036,PRD012,,2024-02-02,12:19:56,카드결제,193038755,,모바일앱,KRW,N,,COMPLETED
TXN00010911,CUS031,PRD016,,2024-02-02,13:36:25,매도,93125033,108449401,모바일앱,KRW,N,,COMPLETED
TXN00010912,CUS037,PRD020,,2024-02-02,17:56:46,매수,34099259,,자동이체,KRW,N,,COMPLETED
TXN00010913,CUS028,PRD014,,2024-02-02,11:01:19,카드결제,493932033,511362309,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010914,CUS041,PRD003,,2024-02-02,17:41:41,입금,66714067,,자동이체,KRW,N,,COMPLETED
TXN00010915,CUS049,PRD017,BRN003,2024-02-03,16:16:45,매수,51883420,98204070,영업점,KRW,N,,COMPLETED
TXN00010916,CUS048,PRD016,BRN005,2024-02-03,21:31:20,외환거래,8070423,21418963,영업점,USD,N,,COMPLETED
TXN00010917,CUS046,PRD009,,2024-02-03,13:01:38,매수,126474975,144923611,모바일앱,KRW,N,,COMPLETED
TXN00010918,CUS001,PRD019,,2024-02-03,19:32:23,매도,15227807,64109677,모바일앱,KRW,N,,COMPLETED
TXN00010919,CUS020,PRD019,,2024-02-03,14:58:30,매수,24871557,60450885,모바일앱,KRW,N,,COMPLETED
TXN00010920,CUS028,PRD014,BRN003,2024-02-03,10:51:00,카드결제,185423231,195613848,ATM,KRW,N,,COMPLETED
TXN00010921,CUS018,PRD024,BRN004,2024-02-03,17:07:02,자동이체,86757014,114923092,ATM,KRW,N,,COMPLETED
TXN00010922,CUS048,PRD023,,2024-02-03,08:27:06,대출상환,32433592,52810132,인터넷뱅킹,EUR,Y,해외거래이상,COMPLETED
TXN00010923,CUS042,PRD023,,2024-02-03,15:17:57,대출실행,6233425,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010924,CUS012,PRD003,,2024-02-03,08:46:13,자동이체,3019928960,3031916641,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010925,CUS007,PRD019,BRN014,2024-02-03,15:06:46,매수,93495513,107762238,영업점,KRW,N,,COMPLETED
TXN00010926,CUS032,PRD019,,2024-02-03,15:09:01,외환거래,101592061,124300817,모바일앱,JPY,N,,COMPLETED
TXN00010927,CUS045,PRD023,BRN004,2024-02-03,15:18:47,대출실행,646508070,664184474,ATM,KRW,N,,COMPLETED
TXN00010928,CUS025,PRD002,BRN007,2024-02-03,18:31:19,입금,73673956,114969591,ATM,KRW,N,,COMPLETED
TXN00010929,CUS029,PRD021,BRN008,2024-02-03,10:08:13,출금,2046414456,,영업점,KRW,Y,이상금액,COMPLETED
TXN00010930,CUS034,PRD008,,2024-02-03,14:38:45,매수,2724097279,2746670788,모바일앱,KRW,N,,COMPLETED
TXN00010931,CUS032,PRD009,,2024-02-03,11:09:33,매수,21606844,57003129,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010932,CUS015,PRD007,,2024-02-04,10:29:00,매도,101278587,108667224,모바일앱,KRW,N,,COMPLETED
TXN00010933,CUS050,PRD010,BRN011,2024-02-04,20:50:05,입금,130383279,158811646,ATM,KRW,N,,COMPLETED
TXN00010934,CUS038,PRD017,BRN008,2024-02-04,11:44:19,외환거래,172511528,214500849,ATM,EUR,N,,FAILED
TXN00010935,CUS029,PRD015,,2024-02-04,13:35:40,외환거래,4351717,11351111,모바일앱,EUR,N,,COMPLETED
TXN00010936,CUS008,PRD003,,2024-02-04,09:27:08,입금,913088745,940709369,모바일앱,KRW,N,,COMPLETED
TXN00010937,CUS050,PRD008,,2024-02-04,09:43:27,매수,83575751,87922685,모바일앱,KRW,N,,COMPLETED
TXN00010938,CUS012,PRD003,,2024-02-04,21:02:52,자동이체,326998818,333927558,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010939,CUS050,PRD010,,2024-02-04,17:31:26,입금,136839889,158858632,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010940,CUS013,PRD012,BRN014,2024-02-04,09:18:42,카드결제,99552532,100820533,ATM,KRW,N,,COMPLETED
TXN00010941,CUS008,PRD003,BRN005,2024-02-04,09:00:30,입금,4784872452,4787034962,ATM,KRW,N,,COMPLETED
TXN00010942,CUS007,PRD013,BRN012,2024-02-04,17:27:50,카드결제,186059756,226804171,ATM,KRW,N,,COMPLETED
TXN00010943,CUS007,PRD019,BRN012,2024-02-04,15:40:16,매수,46719587,55885678,ATM,KRW,N,,COMPLETED
TXN00010944,CUS018,PRD020,BRN003,2024-02-04,11:38:37,매도,35722231,,ATM,KRW,N,,COMPLETED
TXN00010945,CUS031,PRD018,,2024-02-04,12:12:22,매도,125143911,138801187,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010946,CUS044,PRD012,,2024-02-04,20:30:23,카드결제,4465564881,4489018726,모바일앱,KRW,N,,COMPLETED
TXN00010947,CUS026,PRD021,,2024-02-04,15:55:08,이체,160338669,197842049,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010948,CUS040,PRD023,,2024-02-04,17:31:24,대출상환,97292717,124509368,모바일앱,KRW,N,,COMPLETED
TXN00010949,CUS006,PRD006,,2024-02-04,11:56:32,대출상환,4167024,45359212,모바일앱,KRW,N,,COMPLETED
TXN00010950,CUS013,PRD008,BRN010,2024-02-04,14:48:57,매수,127235395,131663973,영업점,KRW,N,,COMPLETED
TXN00010951,CUS025,PRD022,,2024-02-04,17:21:18,입금,50725913,99955964,자동이체,KRW,N,,COMPLETED
TXN00010952,CUS016,PRD005,,2024-02-04,11:38:15,대출상환,40609422,47078021,모바일앱,KRW,N,,COMPLETED
TXN00010953,CUS046,PRD004,,2024-02-04,22:18:43,대출상환,159914274,183036901,모바일앱,KRW,N,,COMPLETED
TXN00010954,CUS033,PRD003,,2024-02-04,09:47:33,입금,4483669,,모바일앱,KRW,N,,COMPLETED
TXN00010955,CUS008,PRD003,BRN012,2024-02-04,08:25:30,입금,4072735287,4090252022,ATM,KRW,N,,COMPLETED
TXN00010956,CUS050,PRD004,,2024-02-05,09:05:21,대출상환,139077797,167693929,모바일앱,KRW,N,,COMPLETED
TXN00010957,CUS021,PRD013,,2024-02-05,17:01:48,카드결제,192270066,230112127,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010958,CUS027,PRD001,,2024-02-05,15:57:29,자동이체,60449244,107184012,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010959,CUS007,PRD013,,2024-02-05,19:25:42,카드결제,7083459,26704767,모바일앱,KRW,N,,COMPLETED
TXN00010960,CUS017,PRD007,BRN007,2024-02-05,13:48:22,매도,129274573,172676321,ATM,KRW,N,,COMPLETED
TXN00010961,CUS021,PRD019,,2024-02-05,22:05:24,매수,363963317,,모바일앱,KRW,N,,COMPLETED
TXN00010962,CUS024,PRD020,,2024-02-05,08:51:25,외환거래,94979841,133439263,인터넷뱅킹,JPY,N,,COMPLETED
TXN00010963,CUS022,PRD019,,2024-02-05,11:56:35,매도,271745698,285715390,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010964,CUS034,PRD015,BRN013,2024-02-05,10:28:04,매수,1587198644,1619830268,영업점,KRW,N,,COMPLETED
TXN00010965,CUS003,PRD013,,2024-02-05,19:05:25,카드결제,35614130,58479612,모바일앱,KRW,N,,COMPLETED
TXN00010966,CUS014,PRD001,,2024-02-05,13:16:40,자동이체,154632757,197456573,모바일앱,KRW,N,,COMPLETED
TXN00010967,CUS019,PRD006,,2024-02-05,13:10:34,대출상환,34724717,43800765,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010968,CUS035,PRD006,,2024-02-05,16:03:18,대출실행,91373299,99273378,모바일앱,KRW,N,,COMPLETED
TXN00010969,CUS025,PRD012,BRN015,2024-02-05,21:12:34,카드결제,145946074,161037956,ATM,KRW,N,,COMPLETED
TXN00010970,CUS003,PRD018,BRN004,2024-02-05,15:10:23,외환거래,111825236,159751837,영업점,EUR,N,,COMPLETED
TXN00010971,CUS050,PRD010,,2024-02-05,17:25:15,입금,125060100,157767076,모바일앱,KRW,N,,COMPLETED
TXN00010972,CUS029,PRD021,,2024-02-05,10:07:42,자동이체,478785,34652148,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010973,CUS026,PRD017,BRN001,2024-02-05,20:04:38,매수,13295903,49998811,ATM,KRW,N,,COMPLETED
TXN00010974,CUS002,PRD012,,2024-02-05,21:23:40,카드결제,48218318,82697595,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010975,CUS001,PRD023,,2024-02-05,15:05:32,대출상환,40145093,50775604,모바일앱,KRW,N,,COMPLETED
TXN00010976,CUS039,PRD023,,2024-02-05,22:55:49,대출실행,94098371,140090106,모바일앱,KRW,N,,COMPLETED
TXN00010977,CUS018,PRD024,BRN013,2024-02-05,15:13:36,입금,81881015,119787823,영업점,KRW,N,,COMPLETED
TXN00010978,CUS031,PRD009,,2024-02-05,14:48:44,매수,65693253,105422581,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010979,CUS047,PRD011,BRN003,2024-02-05,19:51:34,입금,274692201,318363893,ATM,KRW,N,,COMPLETED
TXN00010980,CUS004,PRD014,,2024-02-05,09:44:46,카드결제,83383872,112996465,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010981,CUS024,PRD020,BRN013,2024-02-05,13:13:15,매수,43239249,60866791,ATM,KRW,N,,COMPLETED
TXN00010982,CUS021,PRD013,BRN013,2024-02-06,15:05:20,카드결제,437863639,458222946,ATM,KRW,N,,COMPLETED
TXN00010983,CUS016,PRD004,,2024-02-06,16:00:57,대출상환,402324577,444661634,모바일앱,KRW,N,,COMPLETED
TXN00010984,CUS008,PRD003,BRN012,2024-02-06,20:50:17,입금,565094278,606010435,ATM,KRW,N,,COMPLETED
TXN00010985,CUS002,PRD012,,2024-02-06,18:30:03,카드결제,33487848,58611343,모바일앱,KRW,N,,COMPLETED
TXN00010986,CUS015,PRD007,BRN012,2024-02-06,14:33:37,매수,14439858,51725049,영업점,KRW,N,,COMPLETED
TXN00010987,CUS027,PRD014,BRN009,2024-02-06,10:20:01,카드결제,90951817,129097909,영업점,KRW,N,,COMPLETED
TXN00010988,CUS032,PRD019,,2024-02-06,22:42:43,매수,42121471,47037663,모바일앱,KRW,N,,COMPLETED
TXN00010989,CUS037,PRD020,,2024-02-06,10:39:08,매도,106718988,120306672,모바일앱,KRW,N,,COMPLETED
TXN00010990,CUS004,PRD009,,2024-02-06,15:02:13,매도,54615099,101597068,모바일앱,KRW,N,,COMPLETED
TXN00010991,CUS021,PRD019,,2024-02-06,22:56:35,매수,330036661,348423933,모바일앱,KRW,N,,COMPLETED
TXN00010992,CUS010,PRD013,BRN001,2024-02-06,11:31:18,카드결제,129339439,160714258,ATM,KRW,N,,COMPLETED
TXN00010993,CUS025,PRD014,,2024-02-06,18:30:19,카드결제,117145721,151841172,인터넷뱅킹,KRW,N,,COMPLETED
TXN00010994,CUS036,PRD011,BRN001,2024-02-06,11:01:18,자동이체,39930255,49789185,영업점,KRW,N,,COMPLETED
TXN00010995,CUS045,PRD011,,2024-02-06,12:14:23,입금,45556162,88306023,자동이체,KRW,N,,COMPLETED
TXN00010996,CUS042,PRD008,,2024-02-06,12:29:17,매도,114109091,144956283,인터넷뱅킹,KRW,N,,REVERSED
TXN00010997,CUS023,PRD004,BRN014,2024-02-06,22:03:57,대출상환,24660523,69886220,ATM,KRW,N,,COMPLETED
TXN00010998,CUS044,PRD014,,2024-02-06,10:20:20,카드결제,4425103566,4436997731,모바일앱,KRW,N,,COMPLETED
TXN00010999,CUS026,PRD021,,2024-02-06,09:48:56,이체,197376671,226320477,모바일앱,KRW,N,,COMPLETED
TXN00011000,CUS008,PRD003,,2024-02-06,09:59:55,입금,3278933653,3314987868,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011001,CUS047,PRD011,,2024-02-06,15:51:35,자동이체,312472649,320485708,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011002,CUS025,PRD018,BRN008,2024-02-06,19:23:40,매수,104332194,141848381,ATM,KRW,N,,COMPLETED
TXN00011003,CUS009,PRD005,BRN010,2024-02-06,20:39:15,대출실행,110812892,134543897,영업점,KRW,N,,COMPLETED
TXN00011004,CUS004,PRD014,,2024-02-06,22:30:27,카드결제,171540576,219246975,모바일앱,KRW,N,,COMPLETED
TXN00011005,CUS049,PRD019,,2024-02-06,08:02:04,매도,188144561,198742767,모바일앱,KRW,N,,COMPLETED
TXN00011006,CUS019,PRD006,,2024-02-06,21:01:10,대출실행,76759198,114121129,모바일앱,KRW,N,,COMPLETED
TXN00011007,CUS021,PRD019,BRN008,2024-02-06,12:16:11,외환거래,278605678,307399249,ATM,JPY,N,,COMPLETED
TXN00011008,CUS047,PRD011,,2024-02-06,09:09:36,입금,488325019,495706243,자동이체,KRW,N,,COMPLETED
TXN00011009,CUS031,PRD009,BRN014,2024-02-07,09:56:30,매도,584318,,ATM,KRW,N,,COMPLETED
TXN00011010,CUS037,PRD009,,2024-02-07,15:22:00,매도,102732403,119996675,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011011,CUS036,PRD007,,2024-02-07,11:50:52,매수,146746560,193705656,모바일앱,KRW,N,,COMPLETED
TXN00011012,CUS023,PRD004,,2024-02-07,20:34:58,대출실행,169229282,175078996,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011013,CUS035,PRD006,,2024-02-07,11:22:59,대출상환,36067285,47735856,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011014,CUS029,PRD023,,2024-02-07,21:32:16,대출실행,182193657,223060925,자동이체,KRW,N,,COMPLETED
TXN00011015,CUS004,PRD008,BRN013,2024-02-07,13:59:25,매수,55656172,96227562,영업점,KRW,N,,COMPLETED
TXN00011016,CUS006,PRD005,BRN004,2024-02-07,12:43:11,대출실행,141710295,147967215,ATM,KRW,N,,COMPLETED
TXN00011017,CUS033,PRD003,BRN004,2024-02-07,11:34:55,입금,170729264,182008874,ATM,KRW,N,,COMPLETED
TXN00011018,CUS005,PRD011,,2024-02-07,22:40:02,자동이체,76179778,114604464,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011019,CUS006,PRD015,,2024-02-07,12:18:16,매수,85720474,131473381,모바일앱,KRW,N,,COMPLETED
TXN00011020,CUS029,PRD015,,2024-02-07,10:32:08,매수,4289211,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011021,CUS011,PRD009,,2024-02-07,12:19:05,매수,113801952,142479922,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011022,CUS035,PRD011,BRN013,2024-02-07,14:21:23,자동이체,196401192,244263215,ATM,KRW,N,,COMPLETED
TXN00011023,CUS042,PRD008,,2024-02-07,13:32:39,매도,26908649,65164529,모바일앱,KRW,N,,COMPLETED
TXN00011024,CUS012,PRD016,,2024-02-07,12:43:13,매수,3615006361,3621589743,모바일앱,KRW,N,,COMPLETED
TXN00011025,CUS048,PRD024,BRN013,2024-02-07,11:58:18,이체,89480387,116420234,영업점,KRW,N,,COMPLETED
TXN00011026,CUS028,PRD014,,2024-02-07,18:36:49,카드결제,268483811,289256450,인터넷뱅킹,KRW,N,,FAILED
TXN00011027,CUS031,PRD021,,2024-02-07,18:08:25,자동이체,170458235,,인터넷뱅킹,KRW,N,,REVERSED
TXN00011028,CUS040,PRD021,,2024-02-07,19:28:52,입금,13632826,49145126,모바일앱,KRW,N,,COMPLETED
TXN00011029,CUS036,PRD007,,2024-02-07,11:19:45,매수,110195387,143299941,모바일앱,KRW,N,,COMPLETED
TXN00011030,CUS031,PRD009,BRN009,2024-02-07,19:25:48,매수,154464029,176896097,ATM,KRW,N,,COMPLETED
TXN00011031,CUS047,PRD011,,2024-02-07,21:45:35,입금,75597119,92600305,모바일앱,KRW,N,,COMPLETED
TXN00011032,CUS030,PRD006,,2024-02-07,16:58:11,대출실행,180682828,213987663,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011033,CUS025,PRD014,,2024-02-07,20:54:30,카드결제,162368241,173375362,모바일앱,KRW,N,,COMPLETED
TXN00011034,CUS023,PRD004,,2024-02-07,10:57:21,대출실행,50817326,94065369,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011035,CUS004,PRD009,,2024-02-07,15:01:49,매도,19216257,49074571,모바일앱,KRW,N,,COMPLETED
TXN00011036,CUS005,PRD013,,2024-02-07,16:29:58,카드결제,13259343,49264105,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011037,CUS030,PRD014,BRN012,2024-02-08,10:51:53,카드결제,23108941,,영업점,KRW,N,,COMPLETED
TXN00011038,CUS046,PRD004,,2024-02-08,11:15:17,대출실행,194154368,223745034,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011039,CUS005,PRD001,,2024-02-08,11:08:00,이체,124187757,168626737,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011040,CUS030,PRD006,,2024-02-08,20:42:39,대출실행,48855704,87744571,모바일앱,KRW,N,,COMPLETED
TXN00011041,CUS027,PRD016,,2024-02-08,22:08:52,외환거래,54929884,58252647,자동이체,EUR,N,,COMPLETED
TXN00011042,CUS031,PRD009,,2024-02-08,10:16:32,매수,42196315,74912280,모바일앱,KRW,N,,COMPLETED
TXN00011043,CUS017,PRD015,,2024-02-08,14:01:24,외환거래,75756636,113959365,모바일앱,USD,N,,COMPLETED
TXN00011044,CUS021,PRD022,,2024-02-08,16:04:58,입금,475844827,519004876,모바일앱,KRW,N,,COMPLETED
TXN00011045,CUS028,PRD014,,2024-02-08,10:59:33,카드결제,262236102,,자동이체,KRW,N,,COMPLETED
TXN00011046,CUS030,PRD014,BRN001,2024-02-08,14:50:26,카드결제,42169208,61212781,ATM,KRW,N,,COMPLETED
TXN00011047,CUS045,PRD015,,2024-02-08,14:06:46,매도,2489422267,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011048,CUS028,PRD014,,2024-02-08,21:19:43,카드결제,246424335,253098167,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011049,CUS032,PRD014,BRN015,2024-02-08,11:18:39,카드결제,27108283,53882130,ATM,KRW,N,,COMPLETED
TXN00011050,CUS016,PRD005,BRN010,2024-02-08,09:02:15,대출실행,343739959,368266650,ATM,KRW,N,,COMPLETED
TXN00011051,CUS033,PRD003,,2024-02-08,10:44:09,자동이체,128742200,133139360,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011052,CUS025,PRD022,,2024-02-08,15:59:33,자동이체,170690445,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011053,CUS032,PRD024,BRN007,2024-02-08,16:56:11,출금,95656631,134968552,ATM,KRW,N,,COMPLETED
TXN00011054,CUS035,PRD006,,2024-02-08,22:37:39,대출실행,157515276,177338064,모바일앱,KRW,N,,COMPLETED
TXN00011055,CUS049,PRD017,,2024-02-08,15:10:37,매수,4072915,27694410,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011056,CUS028,PRD014,,2024-02-08,12:53:30,카드결제,109204382,131280692,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011057,CUS039,PRD008,,2024-02-08,10:53:43,매수,39847984,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011058,CUS010,PRD013,,2024-02-08,08:35:51,카드결제,101800049,139925444,모바일앱,KRW,N,,COMPLETED
TXN00011059,CUS008,PRD003,BRN012,2024-02-08,19:57:12,자동이체,3911494804,3934990080,ATM,KRW,N,,COMPLETED
TXN00011060,CUS026,PRD017,,2024-02-08,21:07:06,외환거래,23809256,,자동이체,USD,N,,COMPLETED
TXN00011061,CUS039,PRD018,,2024-02-08,16:52:58,매수,47328951,60850832,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011062,CUS014,PRD001,,2024-02-09,09:15:12,출금,19325208,47093473,자동이체,KRW,N,,COMPLETED
TXN00011063,CUS012,PRD016,BRN012,2024-02-09,17:20:54,외환거래,4518083776,4525513352,ATM,USD,N,,COMPLETED
TXN00011064,CUS043,PRD010,,2024-02-09,22:27:16,자동이체,186476774,210504856,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011065,CUS029,PRD023,,2024-02-09,16:50:54,대출상환,132600957,146980656,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011066,CUS024,PRD004,,2024-02-09,12:35:57,대출상환,196575231,241039766,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011067,CUS045,PRD011,,2024-02-09,21:20:40,입금,115318372,,모바일앱,KRW,N,,COMPLETED
TXN00011068,CUS037,PRD023,BRN007,2024-02-09,11:00:05,대출실행,150385605,189099161,영업점,KRW,N,,COMPLETED
TXN00011069,CUS044,PRD018,,2024-02-09,16:21:45,매수,4227056030,4274607782,인터넷뱅킹,KRW,N,,COMPLETED
TXN00011070,CUS010,PRD011,,2024-02-09,18:48:23,자동이체,102215079,146551516,모바일앱,KRW,N,,FAILED
TXN00011071,CUS020,PRD004,BRN011,2024-02-09,13:28:56,대출상환,81344560,114867990,ATM,KRW,N,,COMPLETED
TXN00011072,CUS004,PRD008,BRN002,2024-02-09,10:38:44,매도,174414653,212217938,ATM,KRW,N,,COMPLETED
TXN00011073,CUS004,PRD020,BRN007,2024-02-09,15:19:42,매수,72082479,110121620,ATM,KRW,N,,COMPLETED
